t_ms,ax,ay,az,gx,gy,gz,mx,my,mz,roll_gyro,pitch_gyro,yaw_gyro,roll_cf,pitch_cf,yaw_cf,roll_ekf,pitch_ekf,yaw_ekf,roll_madgwick,pitch_madgwick,yaw_madgwick,roll_mahony,pitch_mahony,yaw_mahony
1255,0.0299,-0.0057,9.8484,0.3335,0.1374,-0.1626,29.6967,-8.8026,40.209,-0.236,1.7101,0.4852,-1.113,0.3985,0.0021,0.526,-1.0091,0.18,1.3897,-1.0735,-0.5191,-0.5157,-0.174,0.7857
1266,0.1223,0.0345,9.8595,-0.0884,-0.6257,0.5472,30.25,-8.8695,39.4365,0.3168,1.4374,0.8389,0.1076,-0.3976,1.9955,-0.625,-0.1171,-1.1114,-0.0881,-1.0741,-0.3832,2.0771,0.5588,1.1246
1276,-0.0588,0.0939,9.8669,-0.5012,1.1618,0.4758,29.1963,-11.0035,40.9869,0.7886,-0.3208,-0.7143,-1.7053,1.2897,0.2497,-0.3041,-1.0315,0.1008,1.6289,0.086,-0.6766,-0.8657,0.5792,-0.9598
1286,0.0052,-0.1384,9.8499,0.5894,-0.0036,1.0898,27.5335,-10.3718,40.2441,-2.0237,-0.9799,0.9671,-2.097,-0.6005,-0.3267,-0.1815,-0.9157,-1.7477,-0.6689,1.0796,0.7802,0.7276,-0.6431,0.8648
1296,-0.0396,0.127,9.7801,0.0753,-0.0447,0.2998,31.8213,-9.6582,41.6246,-0.709,0.1466,-1.7741,-0.9447,0.2478,0.2541,1.5954,0.5112,-0.8675,-0.0557,0.6253,-0.1142,-1.0032,0.3163,0.0063
1307,0.1183,0.0003,9.7677,0.2826,0.1581,0.1085,29.3696,-11.1957,38.4625,-0.2445,0.1491,0.1714,-0.3849,0.4769,0.7385,0.0998,0.1399,0.0887,-0.4383,-0.5411,0.9871,1.4401,0.3937,0.7234
1325,0.0581,0.0155,9.7479,-0.2762,-0.2814,-0.0228,29.065,-9.1653,41.3018,1.1148,-2.0461,-0.0402,2.0305,0.2628,-0.5462,1.0319,-1.2352,0.2249,0.8769,2.2046,-0.0486,-1.9409,-1.0441,0.1835
1336,-0.0736,0.0279,9.8283,0.0151,0.4531,-1.2124,29.5911,-9.7185,41.0531,0.4937,0.5349,0.4567,-0.039,0.6166,1.2627,-0.1337,-0.5494,1.1807,0.1602,0.7448,1.379,0.3865,-0.8375,-1.216
1352,0.1424,-0.153,9.6964,-0.3042,-0.2537,-0.2081,30.3029,-9.856,39.6951,-0.435,-0.5819,1.4684,0.1342,0.1371,-0.1634,0.2634,-1.1183,0.1168,-0.3602,-0.1494,0.6054,0.032,-0.1707,0.5993
1362,-0.3037,-0.1255,9.8041,0.1746,0.4717,-0.0492,30.6775,-10.3722,41.13,-1.3683,-0.5047,-2.9589,-1.6405,-0.4716,-1.3449,-0.6146,1.1972,1.0335,1.0829,-1.0743,1.0647,-0.4058,-0.6626,0.8617
1374,-0.111,0.1131,9.8369,0.6306,-0.4551,-0.6442,29.4757,-10.5446,41.8459,0.7468,-0.7467,1.0439,0.9382,0.8731,-0.4033,-1.1988,0.302,-0.5602,0.5223,-0.7713,0.8311,1.3548,-2.111,1.0898
1385,-0.058,0.0757,9.7838,-1.2005,0.5433,-0.2017,30.8464,-9.4881,39.4051,2.0342,-0.5219,0.9319,-0.1146,-0.5187,0.7379,-0.6339,-0.3273,0.9845,-1.4305,-0.3716,-1.7528,-1.0942,0.6663,0.8732
1396,0.0896,-0.0104,9.7375,-0.0298,-0.1663,0.3571,30.0367,-9.2082,40.76,-0.465,0.1542,0.3469,-1.3366,-1.2922,1.1958,0.5688,1.2913,-0.1693,0.6223,0.141,-0.1113,2.4308,-0.1391,0.2088
1407,0.0358,-0.1815,9.9331,-0.4082,0.3605,-0.7028,32.5298,-9.9127,40.0839,-1.2665,-0.3619,-0.5166,0.7215,0.7594,-1.7363,-0.9608,0.7456,-2.4415,0.055,0.934,-0.2948,-0.3862,1.8095,-0.614
1417,0.2537,0.0748,9.8383,0.927,-0.3375,0.6548,29.4449,-9.7083,38.4096,-0.6998,0.1911,0.2557,1.0787,-0.3084,1.2288,-0.5984,-0.0112,-1.7549,1.6523,-0.503,-0.6821,-0.5123,-0.212,0.65
1428,-0.0494,-0.1788,9.7778,-0.1934,-0.2838,0.1053,31.0033,-10.0013,39.848,0.089,1.141,-1.6939,2.4038,0.1362,-0.9273,-2.4131,0.6498,-0.6855,-0.1427,-0.2411,-0.478,-1.4578,1.5407,0.6585
1440,0.0281,0.1114,9.8062,0.1241,-0.4856,-0.4449,31.2731,-9.4305,40.5563,0.8691,0.0427,-1.3534,1.6323,0.7369,2.2676,0.3802,-0.3324,-0.6245,0.2005,-0.9438,-0.7849,0.1759,-0.277,0.8974
1454,-0.065,-0.0347,9.8275,-0.2861,0.1668,0.4324,28.6728,-10.7598,41.0359,0.6736,-0.5835,1.3028,-1.4102,0.0024,0.0666,0.8102,0.0999,-0.0495,-0.2061,-0.9956,-0.7199,0.0167,-1.2885,2.3505
1464,-0.0424,0.021,9.7261,-0.3917,0.7081,-0.3212,31.4478,-8.6487,39.7273,-0.8261,1.2021,1.1558,0.2071,-1.0595,-0.7739,0.9196,1.0719,-0.4292,-1.5993,0.0943,0.6751,-0.1329,-1.9064,-0.0839
1480,-0.2715,-0.0506,9.7566,0.2298,0.8355,-0.3817,29.7688,-9.7814,40.507,0.2996,0.3272,0.9912,-1.895,0.9593,0.0775,0.1938,0.5004,1.1903,-0.1589,-1.1922,0.9023,0.0777,-1.0853,0.9878
1490,-0.0239,0.0237,9.8404,-0.43,0.0299,0.1882,30.5276,-10.2609,39.6315,-0.7461,2.1132,0.794,-0.176,-0.0229,-2.1087,0.4334,0.8077,-0.9319,-0.4766,0.4113,-1.1871,0.3676,0.472,0.9371
1501,-0.0496,-0.062,9.839,0.6593,1.0934,0.0749,30.2973,-8.8846,40.5545,-0.0203,0.8737,0.063,0.6748,1.6148,-0.5341,-2.1009,-0.687,0.0899,-0.7027,-1.6609,-1.0404,1.803,-1.4223,-0.1739
1518,-0.0881,0.0639,9.7896,0.1299,-0.006,-0.7661,29.1742,-10.9592,38.442,-0.5527,-0.2634,0.034,0.2619,-0.4296,2.1247,0.0313,-0.2006,-0.7142,0.3315,-0.1583,-1.423,-0.5053,1.1701,0.7279
1528,-0.1472,0.043,9.8194,-0.4413,-0.0342,0.5899,30.2933,-10.4917,40.2852,0.8399,1.1314,0.3272,0.1417,-0.4553,0.3576,-0.042,-0.8394,-0.9525,0.7308,1.8957,0.7569,-0.0023,-0.9438,-0.5527
1538,0.021,-0.0386,9.8574,-0.4784,0.1351,-0.7308,30.1025,-9.3321,40.7505,0.3022,1.8469,-0.8914,0.0596,-0.2289,1.1533,0.9416,0.6179,-1.2383,0.9584,-0.0537,-0.7071,0.3867,0.5082,-1.3511
1553,-0.0502,0.0734,9.8267,0.3606,0.3138,0.2976,28.4948,-9.1494,41.089,1.3896,-0.4976,-0.2017,-0.0053,1.3129,-1.4157,0.9641,-0.108,-0.5345,-1.4092,-0.4256,0.0761,0.5217,2.15,-0.4938
1567,-0.2004,-0.2024,9.7792,0.0317,-0.0507,0.5404,28.2077,-9.7123,39.8338,-0.192,0.1566,-1.0406,1.8238,-1.5584,0.6121,1.1102,0.3918,-0.5647,-0.1181,0.6463,-0.7116,-0.7131,0.9438,-1.7402
1578,-0.142,-0.1422,9.8505,-0.0417,-0.5705,-0.9513,29.1265,-9.9181,39.9319,-0.5713,-0.0111,0.8004,0.0088,-0.0642,-0.959,0.1775,-0.1335,-0.4274,0.9879,-1.165,0.1075,1.6756,-1.8438,0.2067
1594,-0.0439,0.0201,9.6903,0.5799,1.0655,0.0717,29.257,-10.2114,38.1869,1.6872,0.6867,1.5584,-0.3666,-1.0407,-1.5998,1.8447,-1.7353,-0.0562,-0.8619,1.0577,-1.8184,0.2709,1.2971,0.0653
1605,0.0841,-0.1271,9.8076,0.1926,0.1105,0.3271,29.768,-12.1216,39.5484,0.6062,0.4384,0.3423,0.2566,0.4955,-0.7724,-2.3539,-0.0369,-0.0795,-0.0845,1.1331,-0.0788,0.8208,-0.1352,0.413
1616,-0.0217,0.0338,9.7452,-0.5755,-0.2046,-0.2998,30.7015,-9.7939,40.4634,-0.4706,0.5284,1.046,0.7807,-0.7177,-0.7029,-0.3554,0.4972,0.4302,-0.3498,-0.4841,-0.7946,0.2901,-1.8038,0.044
1626,-0.0166,0.0469,9.9127,-0.2089,0.839,0.3059,30.5596,-8.831,41.0981,1.118,0.8954,0.5748,-1.2858,0.7948,0.3921,-1.0572,-0.1655,-0.5825,1.5004,0.7308,-0.8511,-0.7596,0.2461,-0.3278
1637,0.0217,0.0969,9.8014,-0.3193,-0.7323,0.2929,29.0178,-10.7204,40.4514,0.8407,0.2503,-1.8122,-2.0087,0.5127,-1.4202,-0.0565,1.196,-0.0296,1.454,-2.1062,1.5887,0.7533,0.4812,-0.7209
1647,-0.0043,0.0078,9.7717,0.5607,-0.1849,-0.6712,30.5265,-10.6468,40.434,0.3694,-0.9293,-0.8883,0.8323,-0.4176,0.6799,-0.6066,0.2,0.8063,-1.0033,0.2947,0.8996,-0.7612,-1.1155,1.6285
1657,-0.0426,-0.1062,9.8225,0.6944,0.4264,0.3531,28.3086,-8.1721,40.3799,-0.2586,1.681,0.4878,0.2353,-0.163,0.0167,-0.3139,0.2374,0.3292,0.7555,-1.7484,-0.8637,-0.911,0.2959,-1.9496
1668,-0.1271,-0.0305,9.7508,0.2823,-0.7916,0.0164,30.3912,-9.4467,39.7097,-0.5875,1.0872,0.1937,0.4679,-0.3888,0.9726,-0.1494,0.2587,-1.0481,-0.8271,0.1707,0.6026,0.3055,1.2977,-2.6622
1682,-0.17,0.0704,9.7319,-0.7382,0.4659,0.6806,28.7968,-9.1541,41.4614,0.4269,-1.0503,0.5399,-0.0007,-0.8658,-1.3771,0.3132,-0.496,1.1759,1.6447,1.5831,0.5191,0.5376,0.1617,-1.5599
1694,0.0187,0.0585,9.7236,-0.4862,0.4354,-0.7064,29.9469,-10.868,40.2857,0.4116,1.0715,-0.4527,1.8613,0.3954,-1.2881,-0.524,1.0193,0.2507,0.5702,-0.3949,-0.0941,0.4133,-1.1759,-0.7608
1706,-0.1736,-0.0503,9.772,0.2184,-0.1016,-0.2252,29.7982,-10.2983,40.1235,0.2665,0.3983,-0.385,-0.8501,1.247,0.7248,1.1247,-0.8229,0.5752,-0.9563,-1.2415,-0.4973,-0.5627,-0.9948,-1.1549
1716,0.1911,-0.0403,9.7875,-0.2352,-0.6368,-0.6791,30.3642,-7.7041,40.8548,-0.9123,-0.1666,-2.1077,1.759,-0.8829,-0.5094,-0.2315,-1.1866,-0.8515,0.7873,-0.7787,0.5,2.3691,0.775,0.5328
1733,0.14,-0.0289,9.7835,0.236,0.0921,0.5332,31.851,-9.7514,40.1789,-0.3958,-1.2437,0.7998,0.6048,-0.9264,0.0986,0.2614,0.1484,0.5698,0.2721,0.5292,0.1264,1.937,0.3359,-0.2823
1743,0.1855,-0.0064,9.7742,-0.3521,-0.2205,0.3946,29.5873,-8.7438,40.2559,0.4714,0.7552,-0.4207,-1.0424,-0.8651,0.9952,0.974,1.0965,0.8577,-0.8698,-1.1921,1.4799,1.3675,2.2574,0.9948
1753,-0.0733,-0.0013,9.8394,-0.7937,0.143,-1.199,30.1598,-10.4719,38.6686,0.1067,0.1086,0.4393,-0.1927,-2.4723,-0.3325,1.0176,-0.1265,0.5748,-1.7897,-0.8421,0.395,0.6836,-0.4285,-0.1963
1764,-0.0142,-0.0693,9.7425,-0.3786,-0.1919,-0.0925,28.7498,-10.1802,41.3057,0.7675,0.4285,0.7241,-0.7795,1.4541,2.0879,-0.923,-1.3508,-0.3688,0.5476,-0.8519,0.0277,2.1606,0.5234,0.3805
1775,0.2821,0.0032,9.7908,0.2387,-0.4155,0.0089,30.0323,-13.1144,39.5934,0.6873,-0.2686,0.0361,-0.5215,-0.4833,0.1474,-2.2123,-1.624,-1.1778,0.532,0.9015,-0.174,0.6247,-0.1634,2.7025
1785,0.0689,-0.0207,9.7278,-0.0357,-0.7049,-0.7838,28.9839,-11.3518,39.8133,-1.001,0.4483,-0.6792,-1.1729,0.8617,-0.3859,0.3994,-0.493,1.6116,0.0978,-0.7469,-0.908,1.8802,-0.5109,0.6253
1795,-0.0744,-0.1678,9.7808,0.398,0.6192,-0.5401,31.1872,-8.9945,41.0506,0.8351,-0.3207,-0.4753,-0.79,1.27,-0.5723,-1.5594,-2.6292,-0.3636,0.1186,2.5194,0.5252,0.6134,-0.3636,1.8938
1810,-0.0346,0.0456,9.7891,0.1046,0.4023,-0.3579,30.7873,-11.2862,41.6792,-0.1187,-0.2453,1.1799,-0.5471,-0.1263,-0.7026,0.0412,-0.2595,-0.1582,0.5698,-0.6801,-2.0046,0.5945,-0.692,0.488
1820,-0.098,-0.0371,9.9375,-0.0991,-0.8766,0.3369,30.8588,-7.5214,39.8932,-1.0835,-1.7693,0.9367,-0.4834,-1.0886,-0.503,-1.6858,-1.4136,0.6475,-1.3986,0.1137,-1.0508,2.0616,-0.7434,-0.805
1831,0.1784,-0.085,9.7902,0.5485,1.1612,-0.7523,30.0198,-7.9833,38.3369,-0.895,0.6945,1.1952,0.6111,0.47,0.3623,0.0671,2.7268,-1.1646,-0.2147,-2.4162,-1.6049,-0.166,0.2812,1.2681
1842,-0.1255,0.1477,9.7357,0.771,-0.1005,0.1163,29.4195,-9.8588,39.8289,-1.5422,1.3085,0.2754,0.0012,0.2817,-1.0224,1.7808,0.8553,0.528,1.2911,-0.2824,0.3239,-0.2464,-1.3226,-0.3669
1857,-0.0805,0.0816,9.7882,0.7803,0.685,-0.0572,29.655,-9.6261,40.1906,0.7314,-2.1801,0.1656,0.589,-0.6155,1.605,0.5067,0.1582,-0.2472,0.574,0.3815,-1.4492,0.5521,-0.6895,0.3714
1868,-0.2065,-0.0628,9.8633,-0.0442,-0.0435,0.0317,29.7346,-9.4595,39.4236,1.1161,1.1701,0.4838,-0.6899,0.406,1.08,0.2277,1.1964,2.2356,0.1258,-0.1909,-0.7255,-0.1543,0.2728,-1.1656
1878,0.0214,0.0002,9.7293,0.3888,1.1272,0.4475,30.0868,-7.923,38.069,1.3477,-0.0914,0.0569,-0.7806,-0.6941,1.317,0.8311,0.6829,-1.6375,0.6182,0.9858,0.3959,-0.0354,0.5189,0.345
1889,-0.032,-0.2221,9.8219,-0.162,0.3361,0.0573,27.8586,-10.1196,40.1541,1.6869,1.2239,-0.3703,-0.9432,-0.2518,-1.5545,-1.5667,-0.99,0.9895,0.5465,1.2796,-0.0936,0.2621,1.0394,-0.0144
1899,0.1539,0.0998,9.7838,-0.0582,-0.2935,-0.2172,29.8713,-10.4129,38.9447,-0.8942,-1.9571,0.2982,0.2034,-0.7509,-2.2348,1.1182,-0.7317,2.9979,0.3942,-0.3117,-0.8298,1.2881,0.5388,0.2017
1909,-0.0589,-0.0186,9.8555,0.916,-0.526,-0.3233,28.8756,-7.8081,38.4815,1.1527,-0.2026,-0.8049,2.5246,1.6684,1.0191,1.1821,-1.5267,-0.0364,0.7831,1.6525,-0.4365,0.826,-0.8253,0.2551
1930,-0.0997,-0.1007,9.7512,-0.106,-0.1945,0.291,29.8358,-9.5522,40.0539,-1.888,-1.504,-0.5453,-0.0654,-0.0278,-0.6197,1.4929,-0.8857,-1.3677,-0.3663,-1.0238,-0.7508,0.7275,-1.2231,0.0089
1942,0.1098,0.0838,9.8165,0.06,-0.582,0.78,28.7394,-9.297,40.0112,-1.0283,-1.4739,0.6863,0.1988,-0.0606,-0.3056,1.9112,-0.0399,-0.82,0.7431,0.7825,0.0622,-1.2226,0.5651,0.1455
1952,-0.0973,0.0341,9.8037,-0.043,1.0261,0.2361,28.276,-9.9705,39.7092,0.6457,1.1363,1.7881,-1.2318,0.3995,0.4527,0.4573,-0.7609,0.1014,-0.6203,0.154,0.9501,-1.1082,0.0363,-0.6193
1963,0.1623,0.0538,9.9061,-0.9571,0.1247,-0.7345,29.6843,-8.9057,38.7992,0.2969,-0.2948,1.6285,0.2717,0.2829,0.7119,0.7425,1.974,-1.1522,-0.2412,1.7731,-1.0469,0.0724,-1.7813,0.0575
1979,0.0329,-0.1972,9.7417,-0.976,0.4434,-0.1841,28.9037,-8.6547,38.9372,-1.5525,-0.1454,-1.0389,0.4772,-0.4378,-0.1282,-0.2698,-0.5703,-0.1243,-0.2391,-0.8381,-0.0482,-0.1319,0.0867,1.1082
1990,0.0652,0.1041,9.7586,0.2369,0.3129,-0.5428,29.7754,-10.912,39.449,0.4792,1.2919,0.3326,0.1517,-0.6993,1.8834,-0.0948,-1.3332,-1.2866,-0.1125,0.8386,1.4847,-0.2015,0.0109,0.0976
2001,0.0418,-0.0362,9.7991,-0.175,0.1413,-0.5343,30.7498,-8.4979,40.1871,0.9053,0.3831,0.6943,0.0868,0.3337,0.4507,0.6057,-0.5856,0.3848,-0.4517,-0.9453,0.9063,1.6182,0.5906,0.4023
2011,0.0467,-0.0779,9.7817,-0.3853,-0.4075,-0.4808,31.0471,-9.6988,40.0876,1.268,1.6844,1.2689,1.3601,0.2648,0.8253,0.0634,2.7704,-0.0189,-0.7163,-0.8733,-0.724,0.0342,0.291,-0.1099
2022,-0.114,0.1458,9.7685,-0.6388,-0.7017,0.2231,30.1855,-11.0024,37.8128,1.116,-0.2345,0.7398,1.4664,1.3136,-0.4196,0.5866,-0.0025,-1.0404,0.3162,-0.3149,0.5178,-0.2606,-1.1473,-0.422
2032,0.0217,-0.0366,9.8484,0.3067,-0.46,0.6287,28.971,-11.2983,40.4117,0.9627,0.2427,-0.4356,-1.601,0.0068,0.4547,0.1124,-1.5122,-0.5699,-0.0442,-0.1492,-0.7916,-1.7343,-0.6653,-0.8854
2042,0.0006,-0.0279,9.8259,-0.5001,0.6806,-0.6115,32.0738,-10.9455,41.4834,0.9213,0.1416,-0.8509,-1.9345,0.0381,-0.5582,-0.4032,0.3683,-0.1261,-0.8745,0.6717,2.0435,-1.0097,1.1758,-0.5916
2060,-0.0978,0.1674,9.8268,-0.3222,-0.7339,-0.0043,30.464,-11.9199,41.307,1.2462,-0.6031,-1.4012,0.3188,0.0347,-1.0685,-1.1913,-1.2211,-1.445,-0.9691,1.1792,0.3708,-0.9783,0.9275,-1.4852
2070,0.2488,-0.1151,9.8193,0.4711,-0.3185,0.6377,30.4419,-10.0544,39.4812,1.4436,-0.2012,0.5445,-0.8564,-0.0997,-0.0469,1.2934,1.7821,-2.5937,-1.4084,-0.1625,-1.2458,-0.6977,-0.0599,0.5354
2081,-0.0411,0.0261,9.7209,0.3299,0.1214,-0.5334,31.4833,-11.2962,40.2767,0.1775,0.1071,0.9547,-0.1778,-0.6067,0.8984,-1.0597,-0.1488,2.2029,0.3837,0.4219,-2.1847,1.5094,-1.7417,-0.6317
2096,-0.0402,-0.0136,9.8328,-0.8688,-0.6391,-0.3429,29.6114,-10.9466,38.225,-0.6108,1.0046,0.4254,-1.1525,0.2228,0.2311,1.8721,-0.8328,-0.8767,-1.6001,0.3799,1.5984,-0.8177,0.1175,0.2938
2106,-0.0457,0.0913,9.7467,0.1482,-0.3082,-0.039,31.8817,-9.5483,40.9158,0.5253,1.1187,0.1977,-0.8229,0.2095,1.2905,-0.4827,2.4738,0.1036,-0.2645,-1.0857,-1.0007,0.0486,1.9049,-1.8702
2117,0.1539,0.0128,9.8688,-0.1194,-0.1434,-0.2637,30.3534,-8.5842,40.7486,-1.2753,0.3244,0.8237,0.6629,0.1612,-1.8669,1.6092,-0.9221,0.0568,0.6028,-0.3005,1.7513,-0.3257,-0.795,-0.267
2127,-0.0712,0.0336,9.7456,-0.23,0.3924,-0.0965,29.0079,-8.6483,40.0005,2.2445,-1.8265,0.0973,2.2584,-1.0061,1.0979,0.4723,-1.0577,-0.0474,-0.0389,0.3609,1.356,0.6585,1.0223,1.0497
2138,0.1735,0.016,9.8354,0.4939,-0.1389,-0.9154,32.0755,-12.0525,39.1648,0.7972,-1.2968,-0.6868,0.251,-1.2087,0.0059,-0.4372,1.0762,-0.9299,0.2037,0.0694,-0.8372,0.6824,-0.873,-2.0907
2148,-0.1471,0.013,9.7901,-1.376,1.5148,0.648,29.7851,-10.3091,41.8244,-1.2168,0.2103,-1.7239,-0.0964,0.3776,0.3475,-0.1552,0.4869,-0.1913,-0.173,-0.3196,1.2032,-0.6232,0.4266,0.1852
2158,0.1707,-0.0481,9.8221,-0.0298,0.7716,0.5496,29.9965,-11.6953,39.3908,-0.5304,1.3538,-0.2863,-1.6722,1.2513,1.4937,0.1919,0.6205,1.1496,0.7078,-0.5456,-0.9234,1.2291,-1.7849,-0.5809
2169,-0.0432,-0.1717,9.7694,-0.3716,-0.36,-0.0904,30.1355,-9.7301,40.3399,0.2234,1.5747,0.9785,-0.6623,0.0978,-3.2442,0.848,1.4197,-0.1493,0.0138,0.9912,-0.0391,2.0171,0.021,0.5713
2187,0.0819,0.0594,9.8088,-0.7829,0.0659,-0.1209,31.1293,-8.6006,39.921,0.8367,-2.128,0.0968,-0.699,-0.4725,-1.2185,-1.0576,-2.3096,0.9371,-1.7382,-0.1061,-0.0637,-1.2184,-0.953,1.0398
2198,0.1707,0.1155,9.8252,-0.469,-0.2592,-0.5657,30.5583,-9.68,38.5587,0.9383,1.3945,-0.0639,1.2659,-0.0873,-0.2664,1.9553,0.0152,-0.3646,-1.1552,0.5737,1.4149,-1.7035,1.1622,-0.0219
2209,0.0922,0.0887,9.8496,-0.4598,-0.9627,-0.5801,31.0128,-9.8538,41.7532,1.2031,0.5904,1.5675,-0.6019,0.5017,-1.3454,0.0903,-1.5785,0.0179,-0.3642,-0.4744,0.1512,2.5582,0.1671,-0.2431
2220,-0.1302,-0.0531,9.8122,-0.5087,1.0616,1.0769,29.5414,-10.6129,40.7318,2.3645,1.2317,0.0498,0.7453,2.3315,-0.5201,0.8093,1.0913,-2.1208,1.8852,0.248,-0.8233,0.6488,0.5964,-2.0605
2230,0.0856,0.0974,9.8563,-0.5285,0.3717,-0.1026,31.0381,-8.7374,39.8408,-1.3142,0.0764,-0.001,-0.0631,-0.6548,-0.925,-1.7397,-0.2691,1.4918,0.4827,0.2601,-2.1337,-0.3591,-0.6773,0.3444
2242,-0.0522,0.0712,9.7774,0.172,-0.1191,-0.188,29.4421,-10.4129,39.5388,-0.6172,-1.8204,-0.0444,-0.3522,-0.7066,-0.6389,0.4732,0.1913,-0.1312,0.0941,0.3723,-0.6654,-1.6285,0.5216,0.5941
2252,0.1055,0.0212,9.8394,0.4112,0.8739,0.7976,29.0869,-10.4414,38.7174,2.1168,0.2239,-0.3545,0.5118,0.6698,0.6058,2.275,-0.5284,0.5995,-0.5603,-0.6991,1.0025,0.2966,0.6951,-1.4803
2263,-0.1213,-0.0844,9.7908,0.3875,0.7387,0.469,31.4811,-10.8837,40.9633,-0.2648,-0.5303,0.2145,2.2718,0.0935,-0.785,-0.0688,1.0961,1.9285,-0.5097,0.5664,1.2288,0.8292,-2.6011,-0.3639
2273,-0.0448,-0.1938,9.8253,-0.0316,-0.2352,-0.3376,30.5785,-10.2001,38.4179,1.299,0.7287,0.3147,0.2762,-0.1962,-2.352,0.0417,-0.8971,0.5804,-0.3863,0.2372,-0.1103,-0.0205,0.8945,-1.7744
2283,-0.0679,0.0295,9.7679,1.0735,0.0658,1.352,29.5308,-9.629,40.0462,-0.0406,0.6295,0.6392,-0.586,1.7493,0.0569,0.6912,1.3633,-1.2999,-1.0314,-0.2321,-1.0142,-0.246,-0.9008,-1.5314
2294,-0.0639,-0.0058,9.7906,-0.441,-0.2078,-0.1402,29.3142,-10.1581,41.2412,-1.7062,1.4108,1.1086,1.5901,-0.941,-0.6205,1.5691,0.5142,0.2222,0.2469,0.4599,-0.9662,-0.6785,1.7472,-3.4153
2308,-0.0269,0.1279,9.8099,0.6796,1.1352,-0.6565,31.0102,-10.6578,41.1097,-0.9258,0.1545,0.2679,-1.3329,-1.7346,-0.129,0.4415,0.4726,-0.6503,-1.2228,-1.2288,-1.4703,0.4329,0.1112,0.3481
2320,0.0412,0.0297,9.8169,0.2346,-0.6627,0.0929,31.8469,-8.9806,39.4211,-0.2323,0.8118,-0.6638,-0.8263,0.3137,1.1063,-0.5761,0.6014,0.605,1.2909,0.7756,-0.4788,0.4537,0.857,0.1687
2331,-0.0759,-0.1786,9.8103,0.2375,0.1868,-0.8883,29.3515,-9.3318,41.2541,-0.9487,-0.5053,0.1402,1.5943,-0.9823,-0.774,2.0284,-0.0012,-0.0339,-0.3671,-0.4252,-0.5133,0.729,0.825,0.6765
2341,0.0384,0.0321,9.8592,0.1283,0.3898,1.2309,30.3352,-9.4217,39.6595,1.4647,-0.8265,1.7825,-0.363,-0.29,1.22,-0.1707,-0.8806,-0.6874,-0.3996,0.1828,-0.2658,0.4583,-0.4109,-0.268
2352,-0.1832,-0.1452,9.7779,0.0353,-0.1886,-0.0307,30.141,-10.2964,40.1217,1.4155,0.5308,-0.8043,-0.48,0.5474,-0.8518,1.2705,-1.3518,1.1487,0.9739,-0.1831,-1.7281,1.2592,-0.021,-0.5154
2362,-0.0049,0.1975,9.8806,-0.6703,-0.4827,0.3244,28.7299,-9.825,37.3586,0.9887,-1.9822,-0.6853,-0.3512,0.2757,-0.8219,-0.737,0.5655,-1.7179,-0.7247,-1.0144,2.5411,-1.4944,0.7023,0.099
2376,0.1591,0.1562,9.8551,1.3853,0.4269,-0.1449,28.9391,-11.9262,41.3394,0.4398,1.2589,-2.21,0.6849,0.4449,-0.5654,3.1102,1.8124,-0.3225,0.0362,0.5191,1.6371,0.4516,0.6671,-0.7471
2386,-0.0889,0.1187,9.9186,0.2205,1.1703,-0.3883,30.764,-8.7739,40.9905,-1.6538,1.6285,0.2302,0.2528,0.4745,1.9785,0.9392,-1.8804,-0.7235,0.2629,1.2052,-0.6024,-0.1754,-0.7234,0.1734
2397,-0.0463,-0.0898,9.8142,0.0657,-0.1904,0.1682,30.2188,-8.643,41.1919,0.9213,-0.5601,-0.8427,-0.5937,-0.9329,1.4137,-0.1233,0.6393,-0.5221,1.0419,0.7043,0.0442,0.5237,-1.4045,1.1371
2407,-0.0381,0.0636,9.7881,0.6644,-0.4441,-0.5511,30.803,-10.3959,41.0129,0.7544,0.5208,-1.7857,-1.731,-0.2901,0.2052,-0.4181,0.9126,0.3259,0.2592,1.7297,-0.0264,1.1617,-1.3367,-1.3041
2418,-0.0675,0.0036,9.8903,0.2456,-0.7592,-1.2211,30.6667,-9.0062,40.8873,-2.682,0.357,0.5211,0.072,-2.6315,1.1044,1.5219,0.0336,0.6714,-1.1553,-0.0991,-1.0168,-1.0957,-0.1388,0.0846
2434,0.067,-0.0641,9.7616,-1.1024,-0.3082,0.8488,29.9992,-9.1979,39.6125,2.3214,1.1544,0.1812,-1.7234,-1.3617,0.8798,-0.6922,2.3254,-0.1848,0.4641,-1.3055,-0.3754,-0.2838,1.0332,-0.4308
2445,-0.0738,0.2432,9.8133,-0.6368,1.0527,0.8081,31.3091,-9.8404,40.5276,0.2864,0.0951,0.3527,-1.8349,0.8338,0.1157,0.7881,1.0924,-0.088,-0.635,-2.1697,0.6026,1.2723,-0.384,0.2651
2455,0.1767,0.3066,9.8349,0.0867,0.8389,0.757,30.3903,-10.6929,40.3623,0.5819,-0.084,0.7374,0.3341,0.7071,-0.8138,0.8648,2.1362,-0.5953,0.1389,-0.8378,-0.2205,-2.1061,-0.3096,-0.3663
2466,-0.0783,0.095,9.715,0.3417,0.5206,-0.5678,30.0397,-9.3193,39.2834,1.6204,-0.7634,1.5225,1.0429,-2.7924,-0.5951,0.5663,-0.5589,-0.3163,0.7423,-0.9136,0.4291,-1.1587,0.8734,-0.2042
