seq,time_us,ax,ay,az,gx,gy,gz,mx,my,mz,roll_gyro,pitch_gyro,yaw_gyro,roll_cf,pitch_cf,yaw_cf,roll_ekf,pitch_ekf,yaw_ekf,roll_madgwick,pitch_madgwick,yaw_madgwick,roll_mahony,pitch_mahony,yaw_mahony,drop_flag
101,2438000,0.0657,0.0123,9.7458,-0.7536,0.9101,-0.2486,30.1206,-10.1263,38.8627,0.0572,-0.4066,-1.6427,0.7101,-0.0792,-2.1963,-0.0875,-1.3125,0.828,-0.8108,0.7444,-1.7628,-1.3236,0.1881,1.3609,0
102,2448000,-0.0515,-0.0572,9.7649,0.6906,0.7944,-0.3152,29.9773,-10.5592,38.9286,0.738,-0.5034,0.5481,1.386,-2.7037,-0.2579,-1.1806,-0.0015,-1.131,1.3424,-0.0605,0.1408,0.7234,1.8817,0.5087,0
103,2458000,-0.0522,-0.1315,9.7856,0.2753,0.6122,1.1737,29.6351,-8.0817,40.5065,0.3915,1.9212,-1.363,1.1956,-1.0808,-1.642,-1.4831,0.5161,-0.5646,-0.5829,-1.2485,-1.1671,1.1515,0.2134,-0.228,0
104,2471000,-0.0482,-0.0494,9.7813,-0.939,0.1608,0.2864,29.4682,-11.6766,40.5224,0.6623,0.0743,-2.158,1.0413,-2.8476,1.0674,1.5547,-0.2339,0.3037,-1.1352,0.6783,0.1217,0.9452,-0.9731,-1.0895,0
105,2481000,-0.0263,-0.0405,9.815,-0.1932,0.8664,-0.3415,31.4623,-9.7717,40.2907,0.0508,0.5798,0.5941,-0.2463,0.912,-2.1747,-0.1402,0.2455,0.3611,0.4912,-1.8659,0.0512,1.3956,0.6757,-1.6051,0
106,2492000,0.1593,-0.011,9.8378,0.2428,0.1017,-0.0865,29.1373,-10.2335,40.299,-0.1576,2.248,0.7157,-1.0644,0.6715,-1.9043,-0.3807,0.731,-0.7461,-2.0152,0.0967,1.4192,0.6917,-1.2117,0.1235,0
107,2503000,-0.0785,-0.0148,9.8407,0.3982,-0.2249,-1.2834,29.6441,-9.0633,41.6537,-1.1374,-2.3386,-0.054,-0.0231,0.5554,2.2154,-2.75,0.0998,-0.991,-1.4765,2.0208,-0.0722,1.1737,-0.1231,2.0703,0
108,2515000,0.0445,0.0376,9.7869,-0.833,0.4215,-0.093,31.225,-7.813,39.872,0.3564,-1.0757,0.7164,-0.232,-0.9897,-1.6699,0.9112,0.7548,-0.3563,-0.5487,-0.1659,1.0249,0.1591,1.6288,0.6864,0
109,2526000,0.0898,-0.0284,9.8226,0.1569,-0.4099,-0.351,31.3769,-9.2972,37.6732,1.2424,1.2644,1.4004,-0.3166,-0.3021,0.0991,-1.0004,0.5626,-0.5725,-1.1279,1.5012,-1.7086,-0.6889,-0.3754,2.2935,0
110,2536000,0.1016,-0.0358,9.7425,-0.6045,0.1743,-0.5967,27.5023,-9.6168,39.1026,-0.1956,1.8857,-0.0338,0.0185,-0.6261,0.9052,1.3081,1.6433,-1.6315,1.1234,0.3457,0.6705,0.654,1.1225,2.2928,0
111,2547000,-0.0736,0.033,9.8074,-0.6346,-0.6321,-0.4894,29.9096,-10.3529,38.1857,2.0225,0.4189,-0.4324,-0.2324,0.7347,0.61,-0.9725,0.0214,1.1099,1.1732,0.2881,0.2767,-1.5574,0.8306,0.2302,0
112,2557000,0.1625,0.1793,9.7497,0.1051,-0.2637,-0.5788,30.112,-9.4827,39.8094,0.3096,-1.5915,1.067,0.1354,-1.871,-0.6652,-0.2391,0.3523,-0.1689,-0.4477,0.5614,1.3063,0.3176,1.3242,-0.4947,0
113,2568000,0.0801,0.1136,9.8439,0.671,-0.0232,-0.2103,30.7684,-10.7578,40.8651,-0.2748,-0.8965,0.1715,-0.4723,0.3475,-0.3585,0.0174,0.4721,1.212,0.0665,1.7348,0.1985,0.3681,-0.4854,-0.1775,0
114,2591000,-0.0366,0.0972,9.7656,-0.1526,0.3774,0.7131,30.5596,-9.8666,39.7686,2.1281,-0.1641,1.5798,0.223,-0.0236,-0.3465,0.2283,0.0437,-1.481,1.6114,1.1813,-0.0743,-0.995,1.1002,1.2974,0
115,2603000,-0.0877,-0.1274,9.848,-0.3615,-0.6868,1.0821,29.4737,-9.2688,39.0762,0.4938,-1.2406,0.7373,-0.7834,-1.2575,0.4603,-1.5676,0.5901,0.6812,-0.5254,0.3836,-0.769,0.0311,-0.196,1.5191,0
116,2614000,0.138,0.0689,9.7805,0.3766,0.1066,0.0174,29.9212,-9.607,39.8615,0.2923,-0.4804,-0.8167,-0.7918,-0.6713,-0.5364,0.3835,0.8119,0.7402,1.0724,-0.1635,-0.7012,-1.1068,-2.4935,-0.2733,0
117,2625000,0.0257,0.1271,9.7554,-0.4641,0.9067,-0.582,30.4061,-10.5605,39.4277,0.151,-1.2071,-0.0988,0.6552,0.0436,-0.9968,-0.5063,0.3281,0.4477,-1.8518,-0.1387,1.2476,-1.3447,1.3066,-0.9785,0
118,2636000,-0.0669,0.1205,9.7311,0.072,-0.1531,-0.3005,28.9985,-10.2643,38.778,-0.6117,-0.3604,0.247,-0.0197,0.2683,-0.9942,0.6994,0.8188,-0.5256,-2.3582,-0.3345,0.2281,0.9806,-0.4136,-1.6789,0
119,2648000,0.221,0.0211,9.7554,-0.14,-0.3392,0.5101,29.2397,-9.3278,42.1958,-0.9795,-0.8374,-1.5378,-0.278,-1.6777,-1.5353,0.393,0.4186,-0.7891,1.2194,-0.3605,-0.0172,1.8314,-0.6447,-0.4568,0
120,2661000,-0.287,0.0886,9.8381,0.8782,0.0626,0.529,30.2577,-9.725,43.4402,-0.9065,1.0332,-0.2579,1.6135,0.3114,-1.0617,-0.4033,0.6039,2.1801,1.327,-0.0096,1.7845,0.3216,-0.575,-0.289,0
121,2672000,-0.0788,-0.0743,9.7837,-0.0653,0.0804,-0.417,30.9104,-10.7964,41.4719,1.6006,1.0754,0.4764,-0.1981,1.2959,1.4023,-0.6278,-0.6703,0.2323,-0.0507,0.6592,-0.4159,-1.2216,0.3875,-1.0357,0
122,2684000,0.0241,-0.0887,9.7379,-0.1459,0.2763,0.2753,31.308,-9.5129,40.6995,1.7012,-1.2993,-1.1383,-0.3059,1.4746,0.1499,1.6564,-1.1665,0.0045,1.5251,1.1326,1.7745,0.9031,-1.0246,-1.1408,0
123,2696000,-0.017,-0.0761,9.7697,0.3234,0.491,0.0702,30.0675,-8.4516,39.5112,-1.0224,-1.0797,-1.7181,0.4106,0.922,-1.7575,-0.0625,0.8528,0.3275,-1.7199,0.8228,-0.3823,-0.0615,0.5168,0.2007,0
124,2707000,-0.1644,-0.1073,9.7473,-0.5118,-0.3114,0.1619,29.0267,-10.4377,39.847,-0.1465,1.6033,-2.4014,1.2724,0.9443,2.1751,0.1914,0.7862,-0.5116,-1.0183,0.7312,-0.0718,0.3014,-2.0793,-0.0525,0
125,2720000,0.1041,0.0495,9.744,-0.3214,-0.2328,0.4622,31.3917,-10.0349,41.0165,-0.0181,0.3758,1.9083,-0.7414,-0.2224,1.7343,-0.1116,-1.6102,2.3202,-2.9715,-0.6716,-0.7763,-0.4665,0.604,-1.6733,0
126,2731000,0.2073,0.0387,9.7458,-0.6028,1.0897,0.2556,28.7267,-8.7236,40.7701,-0.448,-0.9284,-2.7863,0.1219,-1.3505,-0.2546,-0.62,0.7303,-1.5236,-1.4538,-3.4307,0.9211,-0.402,0.9032,-0.9269,0
127,2741000,0.0797,-0.0562,9.8393,-0.2955,0.2072,0.3649,29.7462,-9.0288,40.1701,0.827,-0.5168,-1.243,0.0766,0.3565,-1.0361,0.1373,-1.6182,0.6333,-0.4826,-0.3389,-1.2621,0.8369,-0.1603,1.7224,0
128,2752000,-0.0115,-0.0552,9.8194,0.494,-0.3536,-0.0603,30.4313,-9.8476,40.189,0.0418,0.4921,-0.5108,1.496,0.4555,-1.1435,-0.0482,-1.1731,1.9342,2.1023,0.2554,-0.3924,0.5672,-0.7854,0.9462,0
129,2763000,0.1153,0.0928,9.8486,0.4684,0.2759,-0.0085,28.125,-10.4016,40.6652,-1.0672,0.1917,-0.7958,-0.2278,0.8771,0.9247,0.0713,0.2622,-0.758,-0.0588,0.2291,0.254,-0.9087,0.5553,0.5328,0
130,2775000,0.0233,0.0356,9.7088,-0.6192,-0.1544,-0.175,31.3289,-10.3084,39.8026,-0.6334,-0.0818,-0.3812,0.2134,-0.8597,1.1452,0.5275,0.4321,0.1241,-0.7082,-1.2192,0.1892,0.3029,-1.0624,0.5369,0
131,2786000,0.0228,0.0129,9.8814,-0.1149,0.4379,0.0677,29.9117,-10.9698,41.832,-0.0345,-0.0546,-0.2727,0.797,-0.2444,-0.0367,-0.0278,-0.0758,0.6299,-0.0555,0.1182,-1.2679,-1.5922,-2.4594,-1.1453,0
132,2798000,0.0333,0.1655,9.8368,-0.0326,0.7514,0.1385,30.0588,-10.0837,40.7766,-0.2859,0.5112,-0.1633,2.1797,0.0924,0.7496,0.2257,0.5059,0.0584,-0.4915,-0.8701,-0.9581,1.0783,1.6545,0.1175,0
133,2809000,0.0356,0.0843,9.7624,-0.6198,0.9328,0.4844,29.4601,-10.7211,40.607,-0.0499,0.0099,-0.3083,-1.2835,0.9168,0.8573,-0.5137,-0.5051,-0.1234,-0.7072,-0.0595,0.9219,-0.6249,-0.4176,-0.2844,0
134,2822000,-0.018,0.117,9.7777,0.8885,-0.8183,0.2609,29.4597,-8.8288,38.8368,-0.3227,-1.7487,-0.3835,0.7784,-0.7009,0.2007,-0.0327,-0.6708,0.8304,-0.3227,1.6784,1.2503,0.5046,-0.0919,0.0008,0
135,2832000,-0.011,-0.0322,9.7768,-0.0718,-0.6443,0.1425,29.4669,-8.7493,40.2451,0.2424,0.5029,0.1894,-1.7824,-0.0205,0.5773,-1.4251,0.8024,-0.9599,0.727,0.5079,1.0269,-1.6686,1.7593,0.281,0
136,2842000,-0.0794,-0.0684,9.7686,0.2711,-0.2185,0.4676,29.4241,-11.4408,40.2658,-0.2178,0.2639,-2.0431,-0.3446,-0.9299,0.5062,-0.5603,-1.3696,0.113,1.7497,-0.0487,1.0286,0.2627,0.5211,0.7555,0
137,2854000,-0.0211,-0.0186,9.8145,0.2023,0.4763,0.1842,29.4444,-9.0682,40.2173,-1.1249,-1.1592,0.3451,-0.6206,2.029,0.1104,1.6799,0.5206,0.4222,0.6294,0.2831,0.4886,0.2182,-0.7052,0.9146,0
138,2865000,-0.1454,-0.0366,9.8317,-0.1947,0.4937,0.7612,28.6587,-10.5085,41.1807,2.4661,-0.9173,0.8992,-0.1088,0.3806,-0.5393,-0.6762,0.7889,0.0567,-2.2819,-2.5617,1.4178,0.7124,0.0876,-0.6301,0
139,2892000,-0.0722,-0.0222,9.8506,-0.6159,0.5808,-0.2864,31.0977,-10.0141,39.8934,-1.4857,-0.3339,1.0414,-0.2088,0.479,-1.826,-0.3136,0.1912,-0.3022,-0.5497,1.3707,-0.0236,-0.5221,1.0824,1.6103,0
140,2903000,-0.0346,0.011,9.8779,-1.4087,0.326,-0.6579,29.6487,-9.7883,40.1911,0.164,-0.884,0.0519,0.312,0.0613,1.4685,-0.5322,0.6686,0.3647,0.4122,0.491,-1.4907,0.251,-1.0704,0.2842,0
141,2914000,-0.0779,0.1033,9.7731,0.5454,-0.2273,-1.3546,30.8322,-9.8328,39.9388,1.5666,1.1122,-1.4464,1.1371,-1.2613,0.6364,-0.3339,0.659,0.5757,1.3303,1.8084,0.2344,1.5388,0.4839,0.9158,0
142,2924000,-0.2358,0.016,9.8244,-0.0333,0.4397,-0.4939,29.2909,-8.288,39.919,-0.2358,-0.4359,-0.8178,1.2375,1.3438,-1.5204,1.0143,-0.635,0.1571,-0.7401,-0.5251,2.1139,-0.7459,-0.5399,0.3543,0
143,2937000,0.0226,0.0394,9.835,-0.0532,-0.9412,-0.0244,29.878,-12.1156,39.2071,1.0837,0.1241,-0.0613,1.4451,-0.0478,0.2317,-1.0987,-0.3476,0.5172,-1.2184,0.1338,-1.29,-0.8223,0.2803,0.347,0
144,2953000,0.1662,-0.0592,9.8251,-0.0291,1.0322,-0.3984,31.2632,-10.2479,38.7593,1.0174,-0.5876,-0.1126,-0.2275,-0.213,-1.3049,0.3947,0.7439,0.1953,-1.2,1.5575,1.6644,0.3229,0.109,-0.5738,0
145,2964000,0.1733,-0.0147,9.6738,-0.5099,-0.2168,0.9831,31.7031,-9.0728,39.7274,-1.0546,1.5566,1.3614,1.2886,-1.4308,-1.0967,0.2043,0.0794,-1.4167,1.3775,-0.5872,-0.3919,0.6455,-0.4358,0.1255,0
146,2979000,0.0785,0.0979,9.8706,-0.3843,-0.0525,-0.8536,30.0309,-8.7234,38.6872,0.3577,0.269,-1.1242,0.1887,0.82,-0.5001,-0.4944,-1.1165,0.4613,1.3443,-0.6964,1.2382,-1.2536,-1.3091,-0.6126,0
147,2989000,-0.0236,-0.0138,9.7827,0.012,0.0752,-0.8144,31.0724,-10.2078,42.0352,0.0548,0.6264,-1.783,-0.2557,1.0136,0.9119,-1.4913,-0.6255,-0.2476,0.017,-0.9096,0.9821,1.2485,0.6218,0.2958,0
148,3003000,0.0174,0.0197,9.7837,-0.3192,-0.5078,0.1074,30.7704,-7.7488,40.2788,-1.4149,-0.0323,-0.2059,0.8026,-0.8695,-0.9338,0.8501,0.0748,1.4807,-0.0564,0.2156,0.3592,0.6512,1.0017,-0.3645,0
149,3015000,-0.052,0.1739,9.8447,0.742,0.4823,0.4223,29.2298,-9.6252,42.0819,-0.4975,-0.0058,-0.7082,0.1619,0.5734,1.4572,-0.9565,-1.0647,1.4448,0.4222,0.966,-0.4877,0.9499,-0.7505,0.7193,0
150,3026000,0.0292,-0.1362,9.8235,0.6494,-0.3813,0.7797,28.0858,-8.629,39.8537,0.1522,0.1481,-0.6428,0.3196,-1.4241,-0.4329,0.1646,-1.639,-0.4245,0.1829,0.6632,0.9758,0.0655,-0.3761,-0.2183,0
151,3037000,-0.1,0.1181,9.8283,0.9429,0.1005,0.0371,28.6037,-11.0226,38.5952,0.1461,-1.1467,1.5033,0.387,1.3585,0.259,-0.9601,0.7107,-1.8952,-0.9044,1.3537,0.7814,0.9322,0.6363,-0.0204,0
152,3048000,0.1507,0.0115,9.8804,-0.4291,-0.5277,-0.0271,29.7544,-9.7975,40.049,-1.5252,-2.2326,-0.7178,0.1378,0.2979,-0.4333,0.9106,1.7082,1.2072,0.4543,-0.0904,0.6811,1.0612,-0.1821,-0.8317,0
153,3061000,-0.0988,-0.0147,9.7933,-0.3495,-0.9879,0.6834,27.9884,-8.7346,39.6373,-0.743,-0.8198,-2.2543,0.4688,1.4118,-0.122,-0.8787,0.4928,0.6721,-0.2026,0.9452,0.2731,-0.1435,-0.8087,-0.986,0
154,3072000,-0.1292,0.0216,9.7544,-0.2739,0.4662,-0.6487,29.186,-10.4138,40.5183,-0.8989,-0.3596,0.2281,2.3911,0.0463,1.1021,-1.3329,1.212,-0.6774,0.2379,-0.3157,0.5496,0.7686,0.6223,-0.6776,0
155,3083000,0.0434,0.1261,9.8744,0.5782,-0.0664,-1.0652,31.2498,-8.3135,39.9316,0.6423,0.5833,-0.5709,-0.2643,-0.6563,-1.0219,0.7325,1.157,-0.8315,-0.4664,-0.9707,1.2467,0.0173,1.2203,0.6907,0
156,3093000,0.0469,0.0901,9.7576,0.4386,-0.7725,0.0996,29.5115,-10.4703,38.7447,0.5137,-0.9512,-0.0332,0.7059,-0.8732,-0.7262,1.304,-0.4471,0.3732,0.4306,-0.3298,0.1373,-0.352,-1.389,-1.4842,0
157,3106000,0.1703,0.0025,9.7777,-0.2438,0.6117,-0.2956,27.7902,-8.4327,40.2763,1.2019,1.3,-0.9323,0.2182,0.8705,0.7918,1.7792,-0.7706,-0.3045,0.7529,0.0487,-0.379,0.2952,0.4481,0.1419,0
158,3119000,0.0263,0.0951,9.7654,0.0931,0.0631,0.4547,31.1928,-7.8805,42.0122,0.3752,-0.9341,0.5438,0.9219,1.2573,-0.1933,-0.4524,-0.6542,-2.2112,-0.5798,-0.1053,0.4472,0.2797,0.7411,-1.236,0
159,3130000,-0.0658,0.0483,9.7998,-0.6865,-0.2659,0.4566,29.1045,-9.4217,40.6475,-0.1015,-0.6258,-0.5838,-0.1445,-0.5779,0.8713,0.0692,1.7523,1.3018,-0.7585,1.3397,0.1791,0.3862,-0.3142,0.9053,0
160,3140000,-0.0476,-0.0426,9.8166,0.7346,0.3741,0.4432,29.4403,-10.5474,39.8067,0.2733,0.5499,-2.2729,0.963,0.4725,0.5448,-0.5096,-1.6304,1.6739,0.8379,0.4572,0.256,-1.6996,1.1143,1.2475,0
161,3151000,-0.1108,-0.1604,9.8573,0.2343,0.9229,-0.491,30.7195,-9.6726,40.3453,1.3569,1.317,-0.5581,0.0737,-1.0723,0.7142,0.9692,1.0535,1.5014,0.74,-1.0548,0.1413,0.3589,0.8551,-0.9357,0
162,3177000,-0.0393,-0.0866,9.7581,0.4151,0.3195,-0.8675,27.9942,-10.3065,38.7042,-1.5178,-0.0672,-1.016,-0.1232,-0.6111,0.9977,0.4247,0.3786,-0.4962,2.052,-0.6285,-0.6288,0.5772,-0.6065,3.2603,0
163,3188000,-0.1331,0.2189,9.8152,0.7314,0.1072,0.3767,31.8235,-9.5256,40.3425,-1.3194,0.1136,-2.0038,0.4795,0.3812,0.6913,2.2316,0.2575,-1.3242,-1.4705,0.5893,-0.8293,-0.5209,0.4888,1.237,0
164,3198000,0.0293,-0.201,9.7971,0.2782,1.6783,0.9997,30.1698,-8.9309,40.6932,1.2293,2.4702,-0.5759,-0.496,1.0912,0.039,-1.1979,-1.028,-1.7124,1.7103,-0.6344,-0.8486,0.0733,0.0548,0.1328,0
165,3209000,0.0241,-0.0244,9.7382,0.237,-0.7453,-0.5685,28.826,-9.5906,40.6918,-1.2973,-2.1102,1.2915,-0.4866,-0.2699,0.6765,1.2044,0.2832,0.6583,0.4057,-0.8765,0.0339,0.7915,0.8243,0.1555,0
166,3221000,-0.0314,0.1205,9.7723,0.4239,0.1591,-0.5828,30.0896,-8.4029,39.4239,1.2881,1.211,0.5071,0.3091,2.2699,-0.0871,0.7643,-2.3273,-0.1424,0.5036,0.367,-1.0523,1.0579,-0.9941,-1.9158,0
167,3235000,0.0426,-0.0164,9.8704,-0.0769,-0.1691,0.2227,30.7065,-7.8449,39.3163,0.6339,0.2542,0.2681,-1.1174,1.2317,-0.291,0.7591,0.5308,-0.6075,-0.0777,0.4084,-0.7861,0.0804,-1.7956,-0.8403,0
168,3246000,-0.0623,-0.0464,9.7758,0.1226,-0.0864,-0.0067,30.1856,-9.2334,40.5414,0.8272,0.1721,1.7197,0.3269,0.3198,-1.1421,2.0037,0.7555,-0.3092,-0.5312,-1.4767,-1.5618,-0.1062,0.3286,1.517,0
169,3257000,0.1877,-0.0961,9.843,0.4041,-0.5533,-0.2809,29.0628,-10.8755,38.7025,0.6999,0.4523,-1.0551,1.0204,-1.9615,-0.2879,0.4415,1.1964,-1.1606,-1.5773,0.5598,0.4077,-2.9529,-1.3864,1.8215,0
170,3268000,-0.0539,-0.2159,9.7938,-0.0045,-0.3169,-0.4275,31.6457,-9.4998,40.5206,-0.1482,0.744,0.0018,2.4683,-0.4758,0.8075,-2.6858,-2.7962,0.0336,0.9719,-1.1244,0.9733,-0.8139,0.3961,0.8426,0
171,3282000,0.1049,0.0102,9.7519,-0.3377,-0.3656,-0.8859,30.1757,-9.8276,40.5132,-0.8838,0.2719,-0.3498,-0.6758,-1.3694,0.3213,-0.7214,1.287,0.3195,0.2236,-0.9797,-0.9144,-0.885,0.693,-0.2941,0
172,3297000,0.1876,-0.1035,9.7449,0.7375,-0.3133,0.1761,32.4861,-8.588,40.5063,-2.5575,0.1928,-0.6466,-1.391,1.3298,0.3578,-0.7789,-1.4022,-0.8301,-0.0392,1.3757,-0.3289,-1.0331,-0.906,-1.0482,0
173,3307000,-0.1169,0.1476,9.763,-0.1594,-0.3069,0.1563,30.0025,-9.167,39.9168,1.0619,0.5483,-0.7304,-0.074,1.3732,0.0755,-0.226,-0.3403,0.6406,1.5381,-0.9443,0.0604,-0.5201,1.3423,-0.088,0
174,3318000,0.0653,-0.0465,9.8123,-0.3397,0.5046,0.2523,30.1631,-10.7104,39.6429,-0.5563,1.0439,2.0574,-0.357,0.8785,-1.4313,0.0836,-0.6749,0.6622,-0.3242,-0.388,0.1511,1.1579,0.1548,0.0282,0
175,3328000,-0.0217,-0.0162,9.8084,0.0336,-0.1982,0.2557,31.9777,-11.0147,40.1721,1.1099,-0.4678,-0.0215,-0.1543,-0.1186,1.3685,0.0684,-0.0164,-0.2018,-0.6347,-0.9404,1.8931,-0.6597,0.5476,0.049,0
176,3339000,0.0302,0.1792,9.7966,-0.1259,0.2228,0.1969,28.7294,-9.7279,39.0989,1.3862,1.1739,-1.2285,0.2648,0.3925,-0.9703,-1.889,0.8967,1.6769,-1.2984,-0.0109,-0.1732,0.235,0.6321,1.2819,0
177,3350000,0.1828,0.2201,9.773,0.3873,-0.1788,-0.1221,30.3884,-9.4387,38.6886,-0.7204,-0.678,-0.9274,-0.0685,-1.5037,-0.9178,0.4745,-0.5084,1.1796,1.237,1.682,-0.1305,0.2308,-0.9364,-0.5446,0
178,3360000,0.0514,-0.0795,9.6962,0.5475,-0.3552,0.2135,29.2843,-10.0711,40.1081,-1.1573,-0.6983,-0.81,1.4258,0.4704,-0.319,0.0069,0.1811,-0.1527,-0.3021,-0.4626,1.6696,1.5333,-1.5656,0.5352,0
179,3372000,0.0327,-0.1754,9.8625,0.2366,-0.3717,-0.4838,29.3985,-12.4183,37.6485,-0.5547,0.5872,-0.5907,0.6543,-1.4642,2.1471,0.0104,-0.2991,1.2482,0.852,1.2596,0.5366,0.6074,2.0119,-1.1382,0
180,3386000,-0.0153,-0.1178,9.7897,0.4316,-0.2689,0.134,30.3457,-10.187,39.5654,-0.4541,-1.8672,0.5744,1.1372,-1.2831,-0.7876,-1.3084,-0.6008,1.2708,-0.5665,1.4305,0.7757,0.262,-0.2116,-0.5447,0
181,3396000,-0.0415,-0.1136,9.872,-1.3119,-1.3804,0.2713,30.7076,-10.8075,40.2007,-0.4962,1.0159,0.6886,0.0753,0.5297,0.0082,-1.8196,-0.0242,0.2888,-0.3542,-0.3805,-0.2159,0.2672,-1.0778,0.2238,0
182,3406000,0.0728,-0.0285,9.8152,-0.4355,-0.5898,0.1746,29.8006,-8.0678,41.5871,-0.5875,-0.2952,-0.5985,-1.7158,-1.2307,-0.488,-1.3926,-1.2956,-0.6025,-0.1116,0.2662,0.9164,-0.6862,-1.3937,-0.347,0
183,3417000,0.0592,-0.0172,9.8093,0.3468,-0.0767,-0.2047,31.2128,-10.2904,39.2216,-0.8607,-2.086,0.5816,-3.356,0.2209,0.3111,0.0053,0.4262,0.6561,0.4584,-0.2342,-0.9092,-0.4117,-1.1716,-0.9904,0
184,3430000,-0.1588,0.0742,9.7588,-0.0644,0.4479,0.0689,29.6767,-9.1943,40.6487,-1.0157,-0.2454,0.1009,-0.2725,0.1195,-1.5866,0.1671,0.7395,0.5843,0.9717,0.7045,1.0424,-0.1252,0.1857,0.8999,0
185,3445000,0.1311,0.1629,9.8664,-0.0617,-0.135,0.2075,30.7816,-11.4335,40.9184,-0.8559,-0.6715,-0.0815,0.3946,0.4954,-0.0102,-0.2591,1.2283,0.7705,1.4252,-0.9107,0.4301,-1.6136,0.5355,-0.7291,0
186,3476000,-0.2479,-0.0766,9.7379,0.1933,-0.1151,-0.1935,28.6441,-11.4445,39.9964,-1.3378,-0.1968,-0.6364,-0.3554,1.3804,-0.4127,0.4256,-0.1097,1.0906,1.7719,0.842,-1.1318,-0.6926,1.3411,0.2356,0
187,3489000,0.0301,0.1023,9.8751,0.4671,0.2894,0.4827,28.8126,-9.0264,39.2854,-1.1324,0.1782,0.1804,1.2934,-0.3547,-0.0605,-0.7834,0.9079,1.2878,1.2256,-1.515,-0.6732,-0.8205,-0.2424,0.9644,0
188,3504000,0.0744,-0.0445,9.7965,0.5853,-0.259,0.3718,30.6105,-9.8925,41.0106,0.6517,0.9799,-0.3781,0.3998,0.046,1.1241,-0.9245,-1.5018,1.5655,-0.2323,0.8161,0.0262,-0.2742,0.5032,1.4485,0
189,3516000,0.1097,0.1255,9.6659,-0.5809,0.053,-0.4552,31.2003,-10.089,40.1297,-0.7423,0.6443,-0.1985,-0.1421,0.4351,2.2852,0.593,-0.5464,-1.9933,-0.4612,-1.8167,-1.2002,1.0142,-0.6753,0.4017,0
190,3529000,-0.1269,-0.1393,9.8141,0.1624,-0.3745,-0.4365,32.3284,-8.1148,40.6319,0.1082,0.7709,-0.0246,0.2041,1.0475,1.0223,-1.2722,0.2278,-0.2919,0.3843,-0.5985,-0.4937,-2.1773,-0.227,0.8909,0
191,3542000,0.0213,-0.2438,9.805,-0.7787,0.6973,0.6248,30.308,-9.6748,38.8854,1.5136,-0.1808,0.6405,0.4294,1.0128,0.0974,-0.735,0.1162,-0.2242,-0.2492,1.3159,0.0432,-2.1505,-0.6725,0.082,0
192,3555000,-0.1322,0.0388,9.7644,0.425,-1.0114,-0.9484,30.3876,-9.7245,40.0288,0.4395,0.731,-3.2047,0.8106,-0.2276,0.6608,-2.2193,-1.5818,-0.1711,0.3949,1.7072,1.8993,-0.4201,0.633,0.5064,0
193,3572000,0.0491,-0.1198,9.857,0.1691,0.2072,-0.0311,30.8719,-9.1108,38.8689,0.3315,-0.1832,1.663,0.4517,2.7299,1.2648,-1.3431,0.6384,-0.1881,-0.2011,0.5754,-1.5141,-2.3881,0.4509,-1.6785,0
194,3582000,0.0162,-0.099,9.7743,0.2896,0.576,0.2252,31.0006,-12.0447,41.3228,-0.9165,-1.3654,0.7781,0.1102,-1.2812,-0.3453,0.7952,-0.5215,0.0653,-0.1723,-0.3254,-0.4107,-0.4911,-1.267,-0.2084,0
195,3596000,-0.0531,-0.0401,9.8533,0.1864,-0.1027,0.7366,30.4412,-9.2348,40.6553,0.7266,-0.8694,-0.465,0.0448,0.7411,0.4232,-0.5304,1.4993,-0.1046,0.4535,-1.2536,-0.3416,-0.077,1.6277,0.4458,0
196,3606000,0.1785,-0.1336,9.8589,0.3161,0.5175,-0.6733,29.8453,-10.5025,40.0234,-0.6706,1.3431,0.2028,-0.4248,0.5891,1.4544,-1.1162,0.0777,0.9861,-1.1718,-0.5661,-0.596,-1.6863,-1.1526,0.3482,0
197,3621000,0.1405,-0.1204,9.7489,0.1479,0.6271,-0.1051,31.8278,-8.8851,41.6164,0.9287,0.1321,0.9537,-0.3215,0.3669,0.1361,0.5149,0.7869,0.6197,-1.1845,0.309,-0.096,0.1427,0.7488,-0.3245,0
198,3631000,0.021,0.159,9.8254,-0.0775,0.1465,0.3315,30.8821,-11.1184,38.1702,-0.5294,0.5835,-0.953,-0.2064,-0.3917,-1.1307,1.8798,-0.3858,-0.7228,0.568,-1.1993,0.3264,0.0194,-0.8014,-1.1868,0
199,3642000,-0.0014,-0.1109,9.9248,-0.6315,0.4858,0.3214,28.591,-10.0783,38.7388,-0.4529,0.4868,1.1842,0.5518,0.1927,-0.3561,-0.4275,-0.7625,-0.0375,1.2165,-0.937,0.9917,0.2638,0.0287,-0.1941,0
200,3653000,0.2284,-0.1106,9.8332,0.0588,-0.5104,0.1753,30.268,-9.5195,38.8591,-0.6139,-1.5046,0.5913,0.4704,-0.2625,-0.2303,0.619,-0.8286,1.7467,0.0556,-0.1351,1.7693,-1.4299,-1.0238,-2.0194,0
201,3663000,0.0491,0.0274,9.7619,-0.3701,0.0573,1.2272,30.3232,-10.523,40.3253,-0.0766,-0.4143,0.2201,0.1653,-1.331,-0.4946,0.4864,0.3616,-1.049,-0.5633,-1.5853,-1.1274,-0.0868,-0.3408,1.7786,0
