seq,time_us,ax,ay,az,gx,gy,gz,mx,my,mz,roll_gyro,pitch_gyro,yaw_gyro,roll_cf,pitch_cf,yaw_cf,roll_ekf,pitch_ekf,yaw_ekf,roll_madgwick,pitch_madgwick,yaw_madgwick,roll_mahony,pitch_mahony,yaw_mahony,drop_flag
302,4958000,0.0407,0.0964,9.7735,0.2732,-0.2598,-0.7497,28.9025,-11.1775,41.4623,-1.3738,1.1426,1.0822,1.6285,-0.9321,-1.247,-0.9121,-1.2108,1.6578,1.1098,0.214,-1.9001,-0.8082,-0.9709,0.651,0
303,4968000,-0.025,-0.062,9.8562,0.4859,-0.0241,0.3292,29.9662,-11.0959,40.0557,-0.1814,0.1627,-1.2415,1.1298,-0.2316,1.7129,-0.3061,0.378,1.5756,-0.1616,0.2282,0.6724,1.1146,-0.1671,1.6541,0
304,4979000,-0.1031,-0.1831,9.8789,-0.303,0.1776,0.4639,28.8923,-10.1282,39.3998,0.32,-1.5035,-1.8951,1.0829,1.2929,0.9766,-0.9913,-0.7436,0.1339,-0.5789,-0.4147,-0.3584,-1.6381,1.0473,-1.0668,0
305,4990000,0.1443,0.1082,9.7798,-0.8772,-0.3507,-0.9999,30.7093,-8.6905,38.4501,-2.3607,-0.6874,-0.701,1.577,0.6317,-0.8877,-0.9314,2.2101,-0.3941,0.0306,-0.9985,-0.3662,-0.217,0.4644,-0.6934,0
306,5000000,-0.1508,-0.0519,9.8171,-0.0979,0.51,0.2395,30.3758,-10.6158,40.2332,0.1632,-2.7118,1.8156,0.2704,-0.4985,1.771,1.781,0.3793,0.1318,-0.3466,-0.6205,0.8049,-0.6688,0.1205,-2.2181,0
307,5011000,0.0354,0.0667,9.7954,-0.1886,-0.3148,0.4752,30.0734,-10.0884,39.5966,1.2069,0.5041,-0.4017,1.8425,0.4874,-1.1328,-0.3913,0.2397,0.9188,0.5031,0.5908,0.2938,-0.3158,-1.3729,1.0048,0
308,5024000,-0.0538,-0.1907,9.8333,0.1085,-0.8359,0.3939,30.5656,-10.5555,38.1603,0.207,1.89,1.6852,0.275,1.5467,0.3352,-1.2994,-1.2049,1.1876,0.0214,-1.5095,1.4674,-0.6581,0.2039,-0.0028,0
309,5034000,0.128,0.0079,9.8211,-1.0281,0.7146,0.3118,30.7091,-10.253,40.194,0.1689,-2.2718,0.2714,0.6361,-0.9733,0.6648,-0.5887,-0.8443,1.4936,-1.1637,0.0592,-0.7038,-2.088,-0.9398,-0.0322,0
310,5045000,-0.075,0.099,9.8047,-0.1699,0.0691,-0.2349,29.8789,-10.8306,40.2502,1.7192,0.7482,0.6106,0.0554,0.1606,-0.1666,-1.2274,0.2763,0.214,-2.1038,-2.0391,-0.7209,1.1806,-0.3354,0.7859,0
311,5059000,-0.0631,0.0291,9.8526,-0.1105,0.8066,-0.3324,29.8954,-9.9425,40.7799,0.3056,1.0578,0.0088,-0.6449,1.0008,-1.1727,0.5641,-2.5357,-0.6455,-0.0333,-1.885,-1.0644,-1.5782,-1.0415,0.585,0
312,5069000,-0.0459,-0.1508,9.9024,-0.1404,-0.7859,0.0381,30.8961,-10.754,40.0141,-0.3182,-0.2491,-0.6136,-0.3557,-0.2497,1.9349,-1.8279,0.149,1.1843,0.6931,-0.9588,-0.6662,-0.1198,-0.5035,-1.2775,0
313,5099000,0.125,0.0677,9.8274,-0.0149,0.4132,0.0422,29.5984,-11.4395,38.0303,0.5631,0.1947,1.5907,0.0635,-0.331,-0.8318,-0.8493,0.872,-0.5167,-1.677,-0.7524,-1.9492,0.3806,1.1779,-0.5324,0
314,5110000,0.1097,0.0061,9.7989,-0.8516,-1.0864,0.005,30.7249,-11.2189,39.9792,-0.069,-2.1793,0.4531,0.1229,-0.2984,-0.5892,-2.2803,-0.3284,-0.4152,-2.1879,1.775,-1.7101,0.6752,0.6938,-1.0797,0
315,5120000,0.1572,-0.1483,9.7948,0.4029,0.9962,-0.4045,31.4667,-9.1798,40.4541,-0.7593,-0.0678,1.2908,-0.5557,-1.3536,-0.1948,0.3903,0.562,0.8764,-0.0658,1.4334,-0.2983,-0.3213,0.7751,-0.6536,0
316,5131000,-0.0668,-0.0061,9.8182,0.2576,0.2374,0.0281,29.6622,-11.0379,38.6532,-1.1716,0.1302,-0.5361,-0.9471,0.825,-2.3145,-0.3374,-0.2575,1.3475,-0.1754,0.2008,1.4162,1.0633,-1.0682,-0.6131,0
317,5142000,0.0083,-0.0482,9.8231,0.2786,-0.9448,-0.4194,29.8644,-10.1418,39.3872,0.4043,-0.18,-0.8361,0.3964,-0.9962,-0.6554,0.4565,0.9023,-0.7096,0.7469,-1.2138,0.8663,-1.2959,-2.2431,0.9956,0
318,5153000,0.081,-0.0306,9.7835,-0.0337,-0.2092,-0.133,28.8327,-8.4935,41.2106,0.5806,0.1271,0.1688,-0.8988,2.0662,-0.9086,0.4129,2.4152,1.6177,-0.3326,0.358,0.3581,-1.8838,-0.8346,0.2129,0
319,5167000,0.1231,0.0649,9.7445,0.2093,0.21,0.0837,30.6035,-10.0513,40.8136,-0.1249,-1.4013,1.8387,1.2331,-0.2447,-1.2297,-0.4142,-0.5078,1.2254,-0.9483,0.7508,-0.4273,-0.4467,1.4647,-0.3327,0
320,5178000,-0.0052,0.1804,9.7894,-0.1107,0.6427,-0.4443,29.7627,-11.8618,39.2002,-0.9091,-0.5127,-0.3739,-1.3422,-0.0826,-1.4736,0.6484,-0.0649,0.0609,-1.4574,-1.8734,0.7037,-0.9451,0.0312,-0.3208,0
321,5194000,0.1894,0.2038,9.7955,0.5362,-1.4051,0.5536,28.6332,-10.5806,38.9519,0.2518,-0.4895,-1.4697,1.6891,0.723,-0.4409,0.0422,-1.7794,-1.1349,-0.6139,-1.1609,-0.9376,-0.1385,0.8309,-0.2968,0
322,5210000,0.1457,-0.205,9.759,0.6286,0.7292,-0.0046,30.8149,-9.4359,40.1419,-1.2977,-0.0601,0.2133,-0.4591,-0.5828,0.124,0.0432,0.1965,-0.1718,0.0159,0.0418,-0.1451,-1.8619,0.1102,1.869,0
323,5222000,-0.087,-0.0523,9.794,0.304,0.135,0.209,29.3979,-9.458,40.005,2.0255,0.1665,0.4893,-0.8271,0.7894,-0.2399,0.502,-1.4902,-0.9877,2.1775,0.1621,0.4847,-0.7692,-1.5959,-0.5924,0
324,5232000,0.1071,-0.0252,9.7589,-0.141,0.1425,-0.723,29.3845,-9.1529,39.0053,0.7704,0.3482,0.4309,-0.2193,-0.2046,0.2112,-0.2321,1.3373,0.0925,2.0778,-1.8364,-0.7565,0.1344,0.0481,-0.6003,0
325,5243000,-0.021,-0.1171,9.7666,0.428,0.0495,0.3182,31.2873,-11.2814,39.8136,0.026,0.0506,-0.7363,1.7395,-0.9192,1.4833,-0.5413,0.2506,-0.8259,-0.2344,-1.5879,1.0205,-0.0311,-2.2402,-0.6736,0
326,5254000,0.0907,0.172,9.7172,0.509,0.502,0.7344,29.3199,-11.4882,40.1658,1.5275,-0.6689,0.5827,-1.2193,-0.5963,0.2848,-0.4421,0.1954,0.9059,-0.5508,-0.5235,0.9422,1.734,1.5624,0.1408,0
327,5265000,0.1356,-0.2656,9.8695,-0.4603,0.4813,-0.3683,29.6876,-9.3071,41.5378,0.7131,0.4333,-0.4084,0.3768,0.0317,-1.8871,0.3956,0.3067,-0.4213,0.8135,-0.0277,0.2509,-0.0511,-0.4678,1.0468,0
328,5275000,0.1088,-0.0307,9.7595,0.2639,0.1572,-0.7806,32.0759,-10.5469,40.4353,1.3597,-0.2056,-0.1223,1.5305,-3.1627,0.8259,0.2259,0.6109,-0.067,-0.3365,0.5929,-0.2383,-0.5946,-0.8661,1.2635,0
329,5286000,0.0414,-0.0162,9.8121,0.4446,-0.6667,-0.3476,28.8428,-8.879,41.0548,-0.2613,0.799,0.091,1.0702,0.6285,-1.057,-0.1985,-1.9942,-0.4135,0.0581,-1.2576,2.1742,-0.7311,-0.3311,-0.5848,0
330,5296000,-0.0967,-0.1595,9.8612,0.2504,-0.1604,-0.3505,28.5278,-8.3843,40.7838,1.1982,-0.0013,0.7003,0.625,0.9553,0.4519,0.5245,0.8428,-0.8571,-1.6128,0.6825,0.4826,1.1444,-0.0301,0.1799,0
331,5308000,0.0788,0.0978,9.818,-0.1313,-0.3877,-0.2953,29.618,-9.7859,40.9538,-0.1421,1.0033,-1.6183,-0.0048,0.3621,-1.1528,1.5059,0.0918,0.0693,-1.1716,0.4066,1.2742,0.406,-0.7322,-1.5611,0
332,5319000,0.0589,0.0077,9.7157,0.3286,0.6336,0.9485,29.3965,-8.6247,41.7618,-0.9592,-2.5188,-0.1282,-0.0593,-0.1874,-0.0809,0.9518,-0.0456,0.3535,0.1699,-0.7595,0.785,1.561,0.2244,1.5458,0
333,5330000,0.1237,-0.0027,9.7548,-0.6366,-0.2529,0.0709,30.1422,-10.6305,40.9484,0.6583,0.2851,0.4548,0.8766,-0.744,0.0306,-2.232,-2.3537,0.1752,-1.6801,-0.5323,-2.1449,-1.1141,-0.7595,-1.448,0
334,5344000,0.0372,-0.023,9.8746,0.0256,-0.3983,0.2441,29.7884,-10.1112,39.2561,-2.0996,-0.0321,-1.7704,0.5189,-0.5991,-0.1642,-0.8106,1.2396,1.0148,-0.7482,2.1225,0.3944,-0.7101,0.8105,-0.8887,0
335,5355000,0.0174,-0.0692,9.8503,0.3619,0.2127,0.6679,29.7999,-10.3765,41.1525,-1.054,-0.082,1.066,0.3615,-1.0591,0.1174,-2.3177,-0.4978,-1.0719,-1.1981,0.1962,0.6369,1.5655,0.3303,-0.0666,0
336,5435000,0.0041,-0.0949,9.8444,0.1679,0.4331,0.2616,29.6334,-9.2228,40.5902,2.224,0.0936,-0.991,-0.4114,-1.8988,1.241,-0.8955,0.9222,0.0903,-0.1804,0.2581,0.2697,1.0399,-0.1858,0.5938,0
337,5455000,0.094,-0.1499,9.8403,0.6511,0.089,-0.7154,29.7726,-9.2946,40.7548,0.3731,-0.4179,1.1337,-0.8146,-1.0919,-0.0973,-1.5085,-0.167,-0.2859,0.8265,-0.2098,-1.1443,0.0837,-0.4881,-0.2679,0
338,5469000,-0.1847,-0.0796,9.8719,-0.1438,0.3598,0.0169,31.5902,-9.1179,40.4522,-0.0392,-1.8513,-1.3076,-0.805,-2.6371,-0.2155,1.7238,1.2676,-0.6494,-0.5858,0.3545,-1.1924,-1.6915,-1.0116,-0.2085,0
339,5482000,-0.147,-0.0125,9.8368,-0.2985,0.3103,0.0504,29.9122,-8.0564,40.1915,1.0444,2.1192,-0.6411,-0.8387,-2.2557,-1.9008,-0.2874,0.3436,-0.6206,0.1738,-0.3799,-0.5768,1.6981,0.0264,1.6091,0
340,5494000,-0.0824,0.0694,9.6465,0.3629,0.0005,0.7716,30.9869,-10.6087,41.1859,0.5409,-0.2818,0.0035,-1.4422,-0.0692,-1.458,0.4364,-1.8475,-1.1675,0.8251,-1.1766,-0.3938,0.6531,1.4726,-0.5445,0
341,5505000,-0.1139,0.1345,9.8085,-0.0329,0.1198,0.5296,30.2297,-9.8342,41.5513,0.854,-1.7645,1.364,-0.7143,-0.2241,-0.6166,1.0169,0.2406,-1.8113,-1.1335,1.696,1.326,-0.8394,-1.9149,2.0119,0
342,5517000,-0.0587,-0.1125,9.8699,-0.3293,-0.0728,0.7474,30.2444,-10.1004,41.5633,-0.7246,-0.3636,1.0231,-0.3386,-0.2067,0.6343,-1.0713,-0.3235,0.6458,-0.2141,-0.0061,0.1448,-0.4153,0.3287,-0.8191,0
343,5529000,-0.072,-0.0336,9.8142,-0.7998,0.1309,0.1484,28.5436,-9.476,41.678,-0.1041,-0.8257,1.1843,-0.2323,-0.6738,-1.3765,-0.1159,0.4124,0.0908,0.2297,-0.6989,0.1276,-0.7522,0.5564,0.9498,0
344,5542000,0.0827,-0.1946,9.8497,0.1117,0.2951,0.3724,29.4904,-9.2215,42.0612,-1.9274,-0.7136,0.2229,0.9331,-0.6076,0.5077,0.6391,0.1694,-0.5626,-1.1248,-1.0527,0.9212,0.0879,0.1146,-0.034,0
345,5554000,-0.0318,0.0492,9.751,0.3691,-0.2377,0.4442,30.5322,-8.7797,39.7003,-0.9299,0.1232,0.4784,-1.2419,-0.4107,-0.3383,1.1275,-1.4765,0.9646,-1.1819,-0.763,-0.8777,0.4645,0.152,0.4847,0
346,5566000,-0.039,-0.0214,9.7544,0.248,-0.2036,-0.4749,30.022,-10.2671,40.0153,0.8805,1.0111,-0.2785,0.4559,-0.2926,1.271,-1.4351,-0.8055,-0.328,0.7158,-0.019,-0.0368,-0.2164,-1.1793,-0.0661,0
347,5577000,-0.1205,0.0893,9.7945,-0.523,0.4195,-0.3312,30.1385,-9.0685,39.9323,0.3283,0.6231,-1.1109,-0.0128,-1.9616,-0.3092,-0.203,1.293,-0.3027,-0.6223,-0.2215,0.7845,0.2836,-0.7423,-1.3912,0
348,5587000,-0.0901,-0.2985,9.8058,-0.9208,-0.6699,-0.2062,30.3844,-10.5621,39.9016,2.6245,-0.0491,-0.3774,-0.7149,0.5839,0.7456,-1.061,-0.954,1.1327,-0.22,0.4421,0.0692,-0.9348,-1.0217,-0.3941,0
349,5603000,0.0175,0.115,9.8216,1.0048,0.0135,-0.3075,29.0805,-10.9193,38.3016,0.5209,0.2055,-1.572,0.2061,-1.4771,-0.3597,-0.331,1.0334,1.8753,-1.1711,-0.4683,1.0415,-0.5414,-1.5939,0.3257,0
350,5614000,0.0799,-0.0507,9.8157,-0.0245,-0.0365,0.8619,31.536,-9.747,39.9353,-0.5908,1.1288,-1.5852,-1.8543,0.0933,-0.4688,-1.269,-0.5917,1.0135,-1.3239,-0.6357,-0.8176,-2.7165,-0.6813,0.5783,0
351,5625000,-0.0271,0.2463,9.8739,-0.5348,-0.6608,0.5388,28.3661,-10.3003,37.4533,0.1735,0.3229,2.462,-0.8354,1.5396,0.3335,-0.5117,0.873,-0.3401,-0.7356,-1.7561,0.1983,0.2273,0.4338,-0.0132,0
352,5635000,0.1038,-0.0018,9.7955,0.2524,0.4814,-0.5825,29.6716,-9.8979,41.0044,1.1298,1.8067,-0.9291,1.8259,0.1115,-1.7798,-0.5307,-1.319,-0.2301,0.7075,-0.2639,-1.0331,-0.6532,0.0532,-1.1201,0
353,5646000,-0.0627,-0.1386,9.7626,0.1487,0.557,-0.6915,29.5412,-9.4991,39.8681,0.4213,-1.2275,1.3324,0.4377,-0.2348,1.2395,0.2944,-0.5509,-2.1775,0.0267,0.7179,-0.1083,-0.7732,1.9582,-0.1467,0
354,5657000,0.0352,-0.0447,9.69,-0.067,-0.0029,0.0875,28.1355,-9.802,40.8173,-0.0536,0.659,-0.3703,1.6649,2.1134,0.2901,-2.809,-0.4149,-1.2012,1.0573,1.0983,-0.3475,0.7988,-1.1473,0.7799,0
355,5667000,-0.0944,0.0416,9.726,-0.3074,0.6408,0.1953,29.5379,-10.6493,39.1202,-0.1718,0.0231,0.3102,1.6744,1.0448,-0.6911,-0.6712,0.8504,0.2278,-0.559,0.1681,-1.0145,2.4084,1.0258,-0.6556,0
356,5680000,-0.0376,0.0853,9.8368,0.6905,0.2292,0.6282,30.9443,-8.6658,41.5621,0.9053,-0.1652,0.2606,-1.5715,-1.2191,0.6103,-0.5905,-0.2938,0.0243,-0.7349,0.8865,0.9096,0.0737,0.5084,0.4263,0
357,5690000,-0.0039,0.0455,9.8817,0.1194,0.1549,0.5677,28.4234,-8.2778,40.0392,0.7872,0.2015,0.5279,0.4226,-0.8147,-0.9125,1.1303,2.2988,0.6968,-0.0289,-1.3462,0.0572,-1.1098,-0.6224,-0.635,0
358,5715000,0.0444,0.0238,9.7717,0.9744,-0.3816,0.0575,28.2108,-9.7952,39.7361,1.2646,-0.2983,-0.9765,0.0237,1.3409,-1.3974,0.2905,0.463,-0.5907,-0.8966,0.5593,0.3515,-0.7888,0.7511,-0.0941,0
359,5725000,-0.1665,0.0553,9.7646,-0.8401,-0.1214,1.676,29.4551,-7.8369,40.9333,-1.1215,0.2151,2.0037,-0.1608,-0.4446,0.0646,1.2101,-1.3984,0.1298,0.2531,-1.0696,0.279,0.834,-0.9693,-0.906,0
360,5735000,-0.1604,0.2015,9.7201,0.8593,0.3333,0.065,30.1955,-9.4152,38.8473,0.9436,-1.3511,-1.0188,-0.4867,0.9268,0.353,0.7079,-0.2298,0.9283,0.0504,0.4241,-1.5741,-0.347,-1.2846,1.5688,0
361,5746000,0.0972,-0.0924,9.7653,-0.0997,-0.0514,-0.3702,31.0349,-10.2049,38.9108,-0.2369,0.4335,0.017,0.455,-1.0991,-0.0597,-0.7387,-1.4732,0.1665,0.3549,1.4753,1.1588,1.8362,0.1578,-0.7172,0
362,5757000,0.0776,-0.0698,9.7757,-0.0625,-0.5677,-0.5522,30.5404,-11.0854,38.5758,1.2582,-0.2518,-0.5912,0.3563,-0.778,0.9707,-0.1746,0.0478,-0.3071,0.3378,-2.0635,1.7649,0.6037,0.0139,0.7134,0
363,5772000,0.0369,-0.0183,9.8934,0.5733,-0.5609,-0.0918,29.925,-11.5569,39.7906,1.3707,-0.7055,-1.3851,-0.4375,0.7022,-0.0522,0.9974,0.901,0.2373,-0.823,1.3951,0.2301,0.5254,-0.754,0.2268,0
364,5785000,0.0825,-0.0168,9.745,-0.0373,0.4267,-0.4499,30.8556,-9.6508,39.2098,-2.5631,0.527,1.2417,-0.3907,0.1252,-1.2575,0.8705,-1.1889,0.0977,0.2237,-0.7974,-0.547,1.8329,0.1312,-0.4787,0
365,5795000,0.1155,0.115,9.883,0.0022,0.2343,-0.4538,29.8723,-9.104,39.3546,-1.3929,0.6929,-0.1419,0.7156,0.1626,-0.728,1.0505,-0.5306,0.4892,0.165,1.2939,1.0467,2.1755,-0.5948,-0.1564,0
366,5806000,0.0871,0.0903,9.7875,-0.0621,-0.2715,0.084,30.9776,-8.7181,38.9728,-0.6842,-1.2027,0.8583,-1.1877,-0.0674,-0.1655,1.8759,0.1364,-0.8363,-0.2555,0.0125,-0.6598,1.0889,0.6746,0.1918,0
367,5819000,-0.0774,0.0617,9.8089,-0.4477,-0.4279,-0.044,31.1863,-10.4766,41.3758,-1.401,0.13,-0.5792,-0.5825,-1.1713,0.7201,-0.9919,0.807,-0.5926,1.6966,0.5202,1.7067,-0.2801,-0.8002,-0.2663,0
368,5830000,0.0205,-0.0355,9.8205,-0.3806,0.0292,0.4012,29.1608,-10.9604,38.1076,0.0629,-1.4322,-0.5373,2.159,-0.7999,0.6763,1.0048,-0.68,-1.8569,0.2296,-0.0821,-0.7769,1.1446,0.0907,0.7759,0
369,5841000,-0.0041,-0.0659,9.7937,0.6401,0.3744,-0.4161,29.9329,-7.621,40.6969,0.4061,-2.4959,1.0559,-0.796,0.6363,0.1416,-1.1614,-1.2826,-1.6537,0.0713,0.6483,-1.3251,1.4753,0.1049,-1.3609,0
370,5852000,0.0114,-0.1246,9.7555,0.2232,0.3485,0.2196,30.7156,-9.4737,40.85,0.5346,-0.5467,0.5416,-1.6104,0.0782,1.0536,1.1211,-1.0121,-0.3537,-0.2204,-0.6984,0.978,-0.1809,0.0237,0.179,0
371,5864000,-0.1342,-0.0213,9.7015,0.4703,0.4004,-0.3207,31.3242,-11.3554,41.4829,-0.3542,0.1775,0.0731,0.227,-0.5178,-1.2802,-1.5105,-0.8291,-0.3699,0.3691,-0.5196,-0.4734,0.2466,-0.3907,0.3521,0
372,5875000,0.112,0.1394,9.7275,-1.3143,0.347,0.4618,29.1778,-11.1887,40.3982,-1.1045,0.6744,-1.4132,1.6068,0.8659,0.7082,0.9336,-2.0966,0.9539,-0.4159,0.19,-0.8098,0.428,0.172,-1.8465,0
373,5889000,0.21,-0.0415,9.779,0.5857,-0.1737,0.0848,30.4324,-10.7377,40.2777,-1.1842,0.0742,1.2254,2.444,1.2339,0.7946,-1.6564,0.4042,1.1303,1.1015,-0.8889,-0.6035,-1.3596,0.9309,0.0287,0
374,5899000,0.0705,-0.1162,9.816,-0.193,-0.1295,-0.1185,28.5789,-7.3336,41.4123,-0.3925,0.4656,-0.8055,-1.017,0.7616,0.8422,-0.761,-0.1647,-1.6117,1.6277,-0.2882,-1.5,-0.5477,0.5362,-1.6964,0
375,5909000,-0.1769,-0.0934,9.798,-0.728,0.3522,0.9264,30.1968,-10.3187,39.8007,-0.3674,-0.3851,0.0689,-1.2778,0.3436,2.287,-1.2519,0.1028,-0.2855,0.1716,-0.1459,-1.2559,1.4432,-0.7809,0.0664,0
376,5919000,-0.0966,0.0049,9.7844,0.2115,0.5388,-0.7088,30.048,-10.6824,40.2078,0.0763,0.2715,-0.8182,-0.0205,0.7985,-0.84,1.0149,-1.128,-0.1258,1.0514,-1.7618,0.0299,0.7277,1.7544,0.8506,0
377,5930000,-0.035,0.1736,9.832,0.2565,-0.0667,0.0052,29.8442,-7.9575,39.1706,1.3949,-0.0247,-0.5156,1.1297,0.6907,-2.193,-0.4456,-1.5658,-0.6782,-1.7778,-0.6965,-0.2955,0.2385,0.1548,-1.188,0
378,5942000,-0.018,-0.1518,9.7605,-0.3145,-0.4212,0.4098,28.4918,-10.3846,39.3327,-1.6412,0.8249,-1.0815,1.3683,0.319,0.4935,1.2749,-0.9499,0.7231,0.4022,0.7493,1.1921,0.5003,-0.9954,0.2269,0
379,5953000,-0.0008,0.1852,9.8515,-0.089,0.4342,0.943,29.53,-8.9462,39.196,-0.4415,0.9541,-0.0519,0.3538,-0.6623,-0.2244,-0.8865,-0.5719,1.7712,0.4129,0.6733,-1.5813,0.2843,-0.41,0.3063,0
380,5964000,0.0082,0.0389,9.7633,0.3886,-0.0564,-0.228,30.0218,-9.0234,40.5718,-0.6974,-0.1173,-0.2184,0.1043,-0.5503,-1.1622,-0.5079,-0.4159,0.3355,-1.5322,1.9635,1.2601,0.9248,-0.4025,0.1786,0
381,5976000,-0.014,0.0098,9.786,0.3313,-0.0034,-0.0022,29.5493,-11.2097,39.7541,0.4684,0.9246,-0.9038,-1.1786,-0.2964,-1.5605,-0.4735,-1.1666,0.1141,-1.04,-0.0126,0.968,-0.5646,-0.5176,-0.3341,0
382,5994000,0.0031,0.1107,9.7565,-0.1655,0.7789,0.3775,29.5861,-9.2901,42.5281,-1.4015,2.3317,-0.0725,-0.6949,0.6667,-0.0089,-1.0382,0.9091,0.0453,0.5484,0.2811,-0.1459,-1.4889,0.6599,-0.4717,0
383,6014000,-0.1017,0.0956,9.7955,-0.264,0.143,0.2382,31.3764,-8.5433,38.939,-1.7452,1.2607,0.026,-1.2128,-1.4469,-1.2057,-1.419,1.0703,0.1633,-1.3046,1.8892,-0.4787,-0.6788,1.8583,-1.109,0
384,6028000,0.1125,-0.0932,9.7649,0.1402,0.5789,0.4597,29.5386,-10.2636,37.8091,0.027,-0.1159,0.8524,-0.8426,0.2174,-1.3584,-0.2702,-0.1505,0.8098,1.7998,1.6598,-0.4872,1.8084,-0.1757,-1.4178,0
385,6039000,0.014,-0.0611,9.7799,0.0994,-0.2024,-0.7168,30.0166,-10.7087,38.773,0.2925,0.0859,0.6538,1.5479,-0.2848,1.332,-0.2334,-2.7061,-1.0129,-1.168,-1.1281,-0.5663,1.9909,-0.4554,-0.5738,0
386,6051000,-0.1008,-0.2118,9.7489,-0.4047,1.1291,-0.031,29.7236,-10.5891,39.6159,-0.59,0.623,-1.3028,1.6884,0.3274,0.4312,-0.8057,-1.6103,0.7828,-0.3195,-0.6036,0.7604,1.0004,-0.6571,-0.2063,0
387,6062000,-0.1193,0.021,9.7587,-0.571,0.335,0.7145,28.56,-10.923,38.051,0.4544,-2.11,-1.2441,-0.4784,-0.6121,1.4402,0.1886,0.6445,1.0214,0.6568,0.9991,0.2798,-0.372,-1.9595,-0.9457,0
388,6073000,0.0665,0.0489,9.7843,0.0015,-0.2389,-0.082,31.3959,-10.1269,42.7676,0.6839,-0.1453,0.614,1.0878,0.0817,1.5142,-0.2485,-0.078,-2.0124,-0.3252,0.031,0.2248,0.4935,-0.1908,0.799,0
389,6084000,0.01,0.1735,9.8081,0.9671,-0.3659,-0.006,29.8657,-10.9044,40.257,0.2214,2.2392,-2.0616,1.0431,0.478,-0.6573,1.7786,-0.1436,-0.3858,0.3675,-1.6782,0.629,-0.6922,-1.869,0.0029,0
390,6096000,0.0643,-0.0381,9.7628,-0.439,0.0695,0.6796,30.1786,-11.2103,40.4156,0.1001,-0.4709,0.0121,0.4348,-0.028,-1.2951,0.3028,0.0841,0.4116,0.2461,0.7273,-1.9384,-1.0784,-0.9169,-1.2152,0
391,6113000,-0.0498,0.1184,9.8386,0.0254,0.2266,-0.0414,29.3726,-10.6485,38.685,-2.1024,0.335,1.3874,0.7136,-0.5149,0.5729,0.3746,-0.5378,-0.5775,-0.9146,0.5157,0.7989,0.4848,0.5704,0.7133,0
392,6125000,-0.1429,0.1341,9.941,-1.249,-0.9091,-0.5538,30.5009,-8.4502,39.3627,-0.4894,0.358,-0.7523,-0.4937,0.3717,0.7882,-0.2471,-0.4494,-0.1672,1.0601,-0.6646,0.181,-0.4163,-1.0847,-0.3871,0
393,6137000,0.0419,-0.0122,9.8002,-0.2081,-0.2803,0.0037,30.6473,-10.1862,39.7894,-1.5701,0.2245,0.5121,-0.5721,0.8,1.0823,1.0994,-0.2453,1.76,-0.608,-0.7219,1.838,-1.3237,-0.9603,1.2364,0
394,6149000,-0.1102,-0.0688,9.832,-0.8742,-0.034,0.0262,30.0177,-11.5051,40.4842,0.7337,0.265,-2.2587,0.3079,-0.0641,-1.1124,2.4021,0.7775,0.1158,0.1286,-1.1046,-0.6301,1.2134,-1.7364,-1.3689,0
395,6162000,-0.039,-0.193,9.7884,0.427,-0.5905,0.3566,28.5945,-10.5076,41.5533,-0.54,-2.0404,-0.2944,1.382,0.7514,-0.2936,-1.3597,-0.2087,0.7393,-0.4424,-0.8693,-0.1028,1.2703,0.3671,0.575,0
396,6180000,-0.062,-0.0558,9.7441,-0.0684,-0.0905,0.6497,29.7388,-9.899,39.3968,-1.3577,1.3187,0.5073,0.7661,2.4045,0.8008,-0.1047,-0.2309,-0.7887,-0.5925,0.526,-1.1325,0.7549,0.1034,-0.3897,0
397,6191000,-0.0494,-0.0519,9.7932,-0.6837,-0.8215,-0.8667,29.751,-9.1612,39.918,1.9951,-0.7419,1.4105,-2.1936,-0.812,-0.075,1.0222,0.1711,-0.8608,-0.1289,-0.9956,0.9406,-0.8538,-0.7999,1.4132,0
398,6201000,0.186,-0.186,9.9017,-0.2672,0.0191,0.026,29.9978,-12.2525,40.3088,1.1261,-0.2123,-1.3782,-0.3969,0.2269,1.3449,0.2819,-0.1187,-0.2218,-0.062,0.7492,-1.6155,-0.0908,0.2273,-1.2237,0
399,6215000,0.0595,-0.2191,9.758,-0.3344,0.1709,-0.1381,30.1251,-10.5976,40.3793,1.4302,0.9298,1.5643,-0.0747,0.4748,-0.8552,-0.4296,-0.6436,0.8814,0.5309,-0.1079,0.0398,-2.3689,0.2641,-0.0837,0
400,6227000,0.09,0.056,9.7888,0.0124,0.6536,-0.1192,30.3988,-8.5702,38.9007,-0.742,0.3222,2.1733,0.329,0.7824,0.8782,0.8909,1.7632,-0.2079,-1.0647,0.4646,-0.402,0.0529,0.9758,-1.4331,0
401,6237000,0.0821,-0.1961,9.8039,0.0858,-0.1628,-0.1513,29.3666,-10.8829,40.8006,-1.1011,0.0868,-0.7984,-0.2825,0.1941,-1.1496,0.5153,1.1951,-0.9167,0.089,-1.2681,0.3314,-0.454,0.4337,0.281,0
402,6248000,0.1064,-0.0879,9.8027,-0.1349,-0.3198,0.1476,30.3915,-7.3491,39.1805,-1.194,0.3505,-0.2167,-1.2715,-1.1595,0.1782,-0.4887,1.8423,1.1075,0.6627,-0.0333,0.2491,0.2033,-0.0119,-0.7518,0
